#药材名称	异名
胡芦巴	香豆子
胡豆草	石蜈蚣草
胡豆草	吊鱼杆
胡枝子	随军茶
胡枝子	扫皮
胡枝子	胡枝条
胡枝子	虾夷山荻
胡枝子	野花生
胡枝子	过山龙
胡枝子	羊角梢
胡枝子	豆叶柴
胡枝子	夜合草
胡枝子	假花生
胡枝子	横条
胡枝子	横笆子
胡枝子	扫条
胡荽子	芫荽子
胡桐泪	胡桐律
胡桐泪	石律
胡桐泪	石泪
胡桐泪	胡桐碱
胡桃仁	虾蟆
胡桃仁	胡桃穰
胡桃仁	胡桃肉
胡桃仁	核桃仁
胡黄连	割孤露泽
胡黄连	胡连
胡黄连	假黄连
胡萝卜	黄萝卜
胡萝卜	胡芦菔
胡萝卜	红芦菔
胡萝卜	丁香萝卜
胡萝卜	金笋
胡萝卜	红萝卜
胡萝卜	伞形棱菜
胡麻叶	青襄
胡麻叶	巨胜苗
胡麻叶	蔓
胡麻叶	梦神
胡麻叶	胡麻苗
胡麻花	乌麻花
胡颓子	卢都子
胡颓子	雀儿酥
胡颓子	王婆奶
胡颓子	蒲颓子
胡颓子	半含春
胡颓子	半春子
胡颓子	甜棒捶
胡颓子	牛奶子
胡颓子	羊奶奶
胡颓子	假灯笼
胡颓子	梅花泡
胡颓子	咸匏头
胡颓子	柿蒲
胡颓子	土萸肉
胡颓子	补阴丹
胡颓子	野枇杷
胡颓子	野水葡萄
胡颓子	甜果儿
胡颓子	麦榄
胡颓子	清明子
胡颓子	潘桑果
胡颓子	野枣子
胡颓子	羊头泡
胡颓子	白叶丹
胡颓子	半钱子
胡颓子	小青六
胡颓子	郎郎崽
胡颓子	斑楂
胡颓子	旗杞
胡枝子花	胡枝花
胡枝子花	鹿鸣花
胡枝子根	野山豆根
胡枝子根	扫皮
胡桃青皮	青胡桃皮
胡桃青皮	青龙衣
胡萝卜叶	胡萝卜英
胡萝卜叶	胡萝卜缨子
胡颓子叶	蒲颓叶
胡颓子根	奶根
胡颓子根	贯榨根
胡颓子根	叶刺头
荔枝	离支
荔枝	荔支
荔枝	荔枝子
荔枝	离枝
荔枝	丹荔
荔枝	火山荔
荔枝	丽枝
荔枝	勒荔
荔枝草	水羊耳
荔枝草	过冬青
荔枝草	天明精
荔枝草	凤眼草
荔枝草	赖师草
荔枝草	隔冬青
荔枝草	雪里青
荔枝草	皱皮葱
荔枝草	癞子草
荔枝草	野芝麻
荔枝草	癞客蚂草
荔枝草	野卜荷
荔枝草	虾蟆草
荔枝草	膨胀草
荔枝草	沟香薷
荔枝草	麻麻草
荔枝草	青蛙草
荔枝草	野猪菜
荔枝核	荔核
荔枝核	荔仁
荔枝核	枝核
荔枝核	大荔核
南瓜	麦瓜
南瓜	癞瓜
南瓜	番南瓜
南瓜	番瓜
南瓜	倭瓜
南瓜	阴瓜
南瓜	北瓜
南瓜	金冬瓜
南瓜	冬瓜
南瓜	伏瓜
南瓜	金瓜
南瓜	老缅瓜
南瓜	窝瓜
南瓜	饭瓜
南瓜	番蒲
南藤	丁父
南藤	丁公寄
南藤	丁公藤
南藤	搜山虎
南藤	风藤
南藤	巴岩香
南丹参	土丹参
南丹参	丹参
南瓜子	南瓜仁
南瓜子	白瓜子
南瓜子	金瓜米
南瓜子	窝瓜子
南瓜子	倭瓜子
南赤匏	野冬瓜
南赤匏	球子莲
南赤匏	地黄瓜
南赤匏	麻皮栝楼
南赤匏	野瓜蒌
南赤匏	乌瓜
南赤匏	苦瓜蒌
南赤匏	秦岭赤匏
南烛子	乌饭果
南烛叶	南烛枝叶
南烛根	乌饭树根
南蛇藤	过山枫
南蛇藤	挂廓鞭
南蛇藤	香龙草
南蛇藤	过山龙
南蛇藤	大南蛇
南蛇藤	老龙皮
南蛇藤	穿山龙
南蛇藤	老牛筋
南蛇藤	黄果藤
南酸枣	五眼果
南酸枣	山枣子
南酸枣	人面子
南酸枣	冬东子
南酸枣	广枣
南酸枣	酸枣
南鹤虱	野胡萝卜子
南鹤虱	窃衣子
南鹤虱	鹤虱
南天竹子	红杷子
南天竹子	天烛子
南天竹子	天竺子
南天竹子	红枸子
南天竹子	南竹子
南天竹子	钻石黄
南天竹叶	南竹叶
南天竹叶	天竹叶
南天竹根	土甘草
南天竹根	土黄连
南天竹根	钻石黄
南天竹根	山黄连
南天竹根	鸡爪黄连
南天竹根	山黄芩
南板蓝叶	蓝靛叶
南板蓝叶	靛叶
南板蓝叶	大青叶
南蛇藤果	合欢花
南蛇藤果	狗葛子
南蛇藤果	皮猢子
南蛇藤果	鸦雀食
南方露珠草	拐子菜
南方露珠草	辣椒七
南方露珠草	白辣蓼草
南方露珠草	假蛇床子
荭草	游龙
荭草	红
荭草	茏古
荭草	鹊
荭草	龙鼓
荭草	红草
荭草	茏葫
荭草	鸿
荭草	天蓼
荭草	石龙
荭草	大蓼
荭草	水红
荭草	水红花
荭草	红蓼
荭草	朱蓼
荭草	白水荭苗
荭草	蓼草
荭草	大毛蓼
荭草	东方蓼
荭草	水蓬稞
荭草	九节龙
荭草	大接骨
荭草	果麻
荭草	追风草
荭草	八字蓼
荭草	捣花
荭草	辣蓼
荭草	丹药头
荭草	家蓼
荭草	水红花草
荭草花	水药花
荭草花	何草花
荭草花	狗尾巴花
荭草根	水红花根
荭草根	红蓼根
柑	金实
柑	柑子
柑	木奴
柑	瑞金奴
柑皮	广陈皮
柑皮	新会皮
柑皮	陈柑皮
柯树皮	木奴
柯蒲木	蕊木
柯蒲木	老鸦檬果
柄果槲寄生	有柄槲寄生
柄果槲寄生	桂花寄生
柄果槲寄生	油桐寄生
柘耳	柘黄
柘耳	柘上木耳
柘耳	柘树耳
柘树果实	佳子
柘树果实	山荔枝
柘树果实	水荔枝
相思子	红豆
相思子	云南豆子
相思子	郎君子
相思子	红漆豆
相思子	相思豆
相思子	鸡母珠
相思子	难丹真珠
相思子	八重山珊瑚
相思子	美人豆
相思子	观音子
相思子	鬼眼子
相思子	鸳鸯豆
相思藤	土甘草
相思藤	相思子藤
相思藤	山甘草
柚	概
柚	条
柚	雷柚
柚	柚子
柚	胡柑
柚	臭橙
柚	臭柚
柚	朱栾
柚	香栾
柚	苞
柚	脖
柚	文旦
柚皮	柚子皮
柚皮	五爪红
柚皮	化橘红
柚花	橘花
柚树寄生	柚寄生
柚树寄生	椽柚寄生
柚树寄生	大柚寄生
柚树寄生	黄皮寄生
柚树寄生	柚子寄生
柚树寄生	橘子寄生
柚树寄生	蛤凹木寄生
柚树寄生	柿寄生
柚树寄生	山橘寄生
柚树寄生	无患子寄生
柚树寄生	羊奶寄生
柚树寄生	克李寄生
柚树寄生	杂寄生
柚树寄生	东方槲寄生
柚树寄生	瘦果槲寄生
枳实	鹅眼枳实
枳茹	枳树皮
枳椇子	木蜜
枳椇子	树蜜
枳椇子	木场
枳椇子	蜜税
枳椇子	鸡距子
枳椇子	析棋
枳椇子	拐枣
枳椇子	天藤
枳椇子	鸡爪子
枳椇子	鸡橘子
枳椇子	结留子
枳椇子	曹公爪
枳椇子	白石枣
枳椇子	万寿果
枳椇子	鸡爪梨
枳椇子	龙爪
枳椇子	碧久子
枳椇子	金钩钩
枳椇子	鸡爪果
枳椇子	枳枣
枳椇子	转钮子
枳椇子	鸡脚爪
枳椇子	万字果
枳椇子	橘扭子
枳椇子	金钩子
枳椇根	拐枣根
枳椇木皮	拐枣树皮
柞木皮	孤奴
柞木皮	纳葛密
柞蚕蛹	茧蛹
柏脂	柏油
柏子仁	柏实
柏子仁	柏子
柏子仁	柏仁
柏子仁	侧柏子
柏树果	柏树子
柏树果	香柏树子
柏树油	柏油
柏树油	寸柏香
柏根白皮	柏白皮
柏根白皮	柏皮
栀子	木丹
栀子	鲜支
栀子	桥桃
栀子	卮子
栀子	越桃
栀子	支子
栀子	山栀子
栀子	枝子
栀子	小卮子
栀子	黄黄子
栀子	黄栀子
栀子	黄栀
栀子	山黄栀
栀子	山栀
栀子叶	黄枝叶
栀子花	硼下花
栀子花	野桂花
栀子花	白蟾花
栀子花	雀舌花
栀子花	山栀花
栀子花	玉瓯花
栀子花	玉荷花
怜木	吹木叶
怜木	钓茄子
怜木	细叶茶
枸橘	枳实
枸橘	臭橘
枸橘	枸棘子
枸橘	野橙子
枸橘	唐橘
枸橘	绿衣枳实
枸橘	绿衣枳壳
枸杞子	苟起子
枸杞子	枸杞红实
枸杞子	甜菜子
枸杞子	西枸杞
枸杞子	狗奶子
枸杞子	红青椒
枸杞子	枸蹄子
枸杞子	枸杞果
枸杞子	地骨子
枸杞子	枸茄茄
枸杞子	红耳坠
枸杞子	血枸子
枸杞子	枸杞豆
枸杞子	血杞子
枸杞叶	地仙苗
枸杞叶	枸杞尖
枸杞叶	天精草
枸杞叶	枸杞苗
枸杞叶	枸杞菜
枸杞叶	枸杞头
枸骨子	功劳子
枸骨子	枸骨果
枸橘叶	臭橘叶
枸橘刺	臭橘刺
枸橘核	臭橘子核
柳花	杨花
柳花	柳椹
柳花	柳蕊
柳枝	杨柳条
柳枝	柳条
柳根	杨柳须
柳根	水柳须
柳根	红龙须
柳根	青龙须
柳屑	柳中屑
柳屑	柳蛀粪
柳絮	柳实
柳絮	柳子
柳叶菜	水丁香
柳叶菜	通经草
柳叶菜	水兰花
柳叶菜	水接骨丹
柳叶菜	九牛造接骨丹
柳叶菜	水接骨
柳叶菜	继母怀胎
柳叶菜	绒棒紫花草
柳叶菜	长角草
柳叶菜	光明草
柳叶菜	小杨柳
柳叶菜	锁匙筒
柳白皮	柳皮
柳叶剑蕨	肺痨草
柳叶剑蕨	石虎
柳叶菜花	地母怀胎草花
柳叶菜花	水丁香花
柳叶菜根	地母怀胎草根
柳叶菜根	水丁香根
柳叶菜根	白带丹根
柳树寄生	柳寄生
柳树寄生	杂寄生
柳树寄生	寄生包
柳树寄生	花椒寄生
柳叶见血飞	见血飞
柳叶见血飞	血见愁
柳叶见血飞	大伸筋
栎叶槲蕨	树上槲蕨
栎叶槲蕨	树骨碎补
柿饼	火柿
柿饼	乌柿
柿饼	干柿
柿饼	白柿
柿饼	柿花
柿饼	柿干
柿根	狐柿子根皮
柿根	柿子根
柿蒂	柿钱
柿蒂	柿丁
柿蒂	柿子把
柿蒂	柿萼
柿漆	柿涩
柿寄生	万寿木寄生
柿寄生	樟木寄生
柿寄生	梨寄生
柿寄生	桑寄生
柿寄生	椰风
柿寄生	荷树寄生
柿寄生	广丁香寄生
柠条	马集柴
柠条	老虎刺
柠檬	黎檬子
柠檬	黎朦子
柠檬	黎檬子
柠檬	宜母子
柠檬	里木子
柠檬	黎檬干
柠檬	药果
柠檬	檬子
柠檬	梦子
柠檬	宜檬子
柠檬	宜母果
柠檬	柠果
柽柳	柽
柽柳	河柳
柽柳	殷柽
柽柳	雨师
柽柳	人柳
柽柳	赤柽木
柽柳	三春柳
柽柳	春柳
柽柳	三眠柳
柽柳	长寿仙人柳
柽柳	观音柳
柽柳	垂丝柳
柽柳	雨丝
柽柳	蜀柳
柽柳	西河柳
柽柳	赤柽柳
柽柳	山柽柳
树刁	葳参
树刁	玉术
树刁	树吊
树舌	赤色老母菌
树舌	扁芝
树舌	梨菌
树舌	枫树芝
树舌	老母菌
树舌	扁草
树舌	白斑腐菌
树舌	木灵芝
树舌	树耳朵
树花	白参
树花	天花菌
树花	八担柴
树葱	石葱
树葱	蜈蚣草
树葱	岩葱
树葱	毛兰
树头菜	鹅脚木叶
树头菜	鼓槌果
树头菜	苦洞树
树头菜	鸡爪菜
树头菜	帕贡
树韭菜	龙须草
树韭菜	木莲金
树韭菜	丝带蕨
树扁竹	燕尾扁竹兰
树扁竹	鱼尾巴草
树扁竹	树竹
树扁竹	老鼠尾
树扁竹	石扁兰
树扁竹	野扁竹
树锦鸡儿	锦鸡儿根
树锦鸡儿	柠条
咸虾花	大叶咸虾花
咸虾花	狗籽菜
咸虾花	鲫鱼草
咸虾花	狗仔花
咸虾花	万重花
咸虾花	牛鞭子草
咸虾花	蜻蜓饭
咸虾花	蜂仔草
咸酸蔃	丧间
咸酸蔃	入地龙
咸酸蔃	酸味强
咸酸蔃	水林果
咸酸蔃	枪子果
咸酸蔃	蓑衣果
咸酸蔃	早禾藤
咸酸蔃	牛皮蕊
咸酸蔃	牛尾藤
咸酸蔃	小种南藤
咸酸蔃	羊公板仔
咸酸蔃	碎米果
咸酸蔃	黑头果
威灵仙	能消
威灵仙	铁脚威灵仙
威灵仙	灵仙
威灵仙	黑脚威灵仙
威灵仙	黑骨头
歪头菜	山苦瓜
歪头菜	三铃子
歪头菜	野豌豆
歪头菜	豆菜
歪头菜	豌豆花
歪头菜	山野豌豆
歪头菜	土黄芪
砗磲	车渠
砗磲	海扇
砗磲	坷筋
砒石	砒黄
砒石	人言
砒石	信石
砒霜	白砒
厚朴	厚皮
厚朴	重皮
厚朴	赤朴
厚朴	烈朴
厚朴	川朴
厚朴	紫油厚朴
厚皮香	白花果
厚皮香	称杆红
厚皮香	莫红砍
厚皮香	山茶树
厚皮香	猪血柴
厚皮香	气血藤
厚朴花	调羹花
厚朴果	逐折
厚朴果	百合
厚朴果	厚实
厚朴果	厚朴实
厚叶牛耳草	石灰草
厚叶牛耳草	岩白菜
厚叶岩白菜	岩白菜
砂仁	缩沙蜜
砂仁	缩砂仁
砂仁	缩砂密
砂茴香	刚前胡
砂茴香	牛叫磨
砂茴香	沙茴香
砂茴香	沙前胡
砂茴香	赛防风
砂茴香	假防风
砂茴香	野茴香
砂漏芦	刺甲盖
砂漏芦	恶背火草
砂漏芦	火绒草
砂漏芦	刺头
砂茴香子	沙前胡子
面根藤	當子根
面根藤	兔儿苗
面根藤	狗儿秧
面根藤	秧子根
面根藤	打破碗
面根藤	蒲(铺)地参
面根藤	盘肠参
面根藤	燕覆子
面根藤	面根草
面根藤	狗儿完
面根藤	奶浆藤
面根藤	小旋花
面根藤	南面根
面根藤	常春藤
面根藤	叶天剑
面根藤	狗儿蔓
面根藤	米线草
牵牛子	草金铃
牵牛子	金铃
牵牛子	黑牵牛
牵牛子	白牵牛
牵牛子	黑丑
牵牛子	白丑
牵牛子	二丑
鸥	鹭
鸥	水鸮
鸥	江鸥
鸥	海鸥
残槁蔃	大疳根
残槁蔃	潺槁木姜
残槁蔃	香胶木
残槁蔃	山胶木
残槁蔃	青桐胶
残槁蔃	野果木
残槁蔃	牛耳枫
残槁蔃	山加龙
残槁蔃	潺果
残槁蔃	三苦花
挂金灯	酸浆实
挂金灯	灯笼儿
挂金灯	王母珠
挂金灯	洛神珠
挂金灯	天泡草铃儿
挂金灯	金灯笼
挂金灯	天灯笼
挂金灯	红姑娘
挂金灯	灯笼果
挂金灯	天泡果
挂金灯	包铃子
挂金灯	端浆果
挂金灯	野胡椒
挂金灯	锦灯笼
挂金灯	天泡灯
挂金灯	鬼灯笼
挂金灯	水辣子
挂金灯	浆水罐
挂金灯	勒马回
挂金灯	红灯笼
挂苦绣球根	六蛾戏珠
挂苦绣球根	涎塌棒
指天椒	长柄椒
轻粉	水银粉
轻粉	汞粉
轻粉	峭粉
轻粉	腻粉
轻粉	银粉
轻粉	扫盆
鸦片	阿芙蓉
鸦片	阿片
鸦葱	雅葱
鸦葱	土参
鸦葱	黄花地丁
鸦葱	人头发
鸦葱	老鹤咀子
鸦葱	谷罗葱
鸦葱	兔儿奶
鸦葱	笔管草
鸦葱	老观笔
鸦胆子	老鸦胆
鸦胆子	鸦胆
鸦胆子	苦榛子
鸦胆子	苦参子
鸦胆子	鸦蛋子
鸦胆子	鸭蛋子
鸦胆子	鸭胆子
韭子	韭菜子
韭子	韭菜仁
韭根	韭菜根
韭菜	丰本
韭菜	草钟乳
韭菜	起阳草
韭菜	懒人菜
韭菜	长生韭
韭菜	壮阳草
韭菜	扁菜
韭叶芸香草	野香茅
韭叶芸香草	括花草
韭叶芸香草	芸香草
韭叶芸香草	臭草
点腺过路黄	女儿红
点腺过路黄	露天过路黄
点腺过路黄	露天金钱草
省藤	红藤
省藤	赤藤
省沽油	珍珠花
省沽油	双蝴蝶
星蕨	野苦英
胃友	清香桂
胃友	叶上花
胃友	大风消
胃友	三两金
胃友	三两银
胃友	黑杆草
胃友	铁铃胆
胃友	观音柴
胃友	断虫草
胃友果	野樱桃
虾蟆	螯
虾蟆	蟆
虾蟆	蛤
虾蟆	蛤蟆
虾子花	红蜂蜜花
虾子花	红虾花
虾子花	野红花
虾子花	破血药
虾子花	洞荒
虾子花	铜皮树
虾须草	绿绿草
虾须草	草麻黄
虻虫	蜚虻
虻虫	牛虻
虻虫	牛蚊子
虻虫	绿头猛钻
虻虫	牛苍蝇
虻虫	瞎虻虫
虻虫	瞎蚂蜂
虻虫	瞎蝶
虻虫	牛魔蚊
虻虫	牛蝇子
虻虫	瞎眼蒙
蚂蚁	蚁
蚂蚁	此蜉
蚂蚁	马蚁
蚂蚁花根	野牡丹根
响叶杨	白杨树
响叶杨	绵杨
响铃豆	黄花地丁
响铃豆	马口铃
响铃豆	小响铃
响铃豆	狗响铃
响铃豆	摆子药
响铃豆	土蔓荆
响铃豆	假花生
响铃豆	黄疸草
响铃草	马响铃
响铃草	响铃豆
响铃草	假花生
哈士蟆	山蛤
哈士蟆	田鸡
哈士蟆	红肚田鸡
哈士蟆	哈什蟆
哈士蟆	雪蛤
哈士蟆	蛤蟆
哈士蟆	吧拉蛙
哈士蟆油	田鸡油
哈士蟆油	哈什蟆油
哈士蟆油	哈蚂油
咬人狗	刺晕
咬人狗	咬人猫
咳嗽草	土香薷
咳嗽草	野香薷
骨节草	节节菜
骨节草	洗碗草
骨节草	节节草
骨节草	接骨筒
骨牌草	金鸡尾
骨牌草	大石韦
骨牌草	七星剑
骨牌草	瓦韦
骨牌草	石茶
骨碎补	猴姜
骨碎补	猢狲姜
骨碎补	石毛姜
骨碎补	石巷菌
骨碎补	过山龙
骨碎补	石良姜
骨碎补	爬岩姜
骨碎补	石岩姜
骨碎补	碎补
骨碎补	树蜈蚣
骨碎补	地蜈蚣
骨碎补	搜山虎
骨碎补	猴掌姜
骨碎补	石连姜
骨碎补	石巴掌
骨碎补	毛姜
骨碎补	申姜
骨碎补	岩姜
钟乳石	石钟乳
钟乳石	留公乳
钟乳石	虚中
钟乳石	钟乳
钟乳石	公乳
钟乳石	芦石
钟乳石	夏石
钟乳石	黄石砂
钟乳石	卢布
钟乳石	夏乳根
钩吻	野葛
钩吻	秦钩吻
钩吻	毒根
钩吻	冶葛
钩吻	胡蔓草
钩吻	黄野葛
钩吻	除辛
钩吻	吻莽
钩吻	断肠草
钩吻	黄藤
钩吻	烂肠草
钩吻	朝阳草
钩吻	大茶(柴)药
钩吻	虎狼草
钩吻	梭葛草
钩吻	黄花苦晚藤
钩吻	大茶藤
钩吻	大炮叶
钩吻	苦晚公
钩吻	荷班药
钩吻	发冷藤
钩吻	大茶叶
钩吻	藤黄
钩吻	山砒霜
钩吻	梭葛
钩吻	大王茶
钩栗	巢钩子
钩栗	甜楮子
钩栗	都子
钩栗	栲楮
钩栗	猴栗
钩栗	木栗
钩栗	猴板栗
钩藤	钓藤
钩藤	吊藤
钩藤	钩藤钩子
钩藤	钓钩藤
钩藤	钓藤勾
钩藤	莺爪风
钩藤	嫩钩钩
钩藤	金钩藤
钩藤	挂钩藤
钩藤	钩丁
钩藤	倒挂金钩
钩藤	钩耳
钩藤	双钩藤
钩藤	鹰爪风
钩藤	倒挂刺
看麦娘	路边谷
看麦娘	道旁谷
看麦娘	油草
看麦娘	棒槌草
矩圆线蕨	大石韦
矩圆线蕨	篦梳剑
矩圆线蕨	中狭线蕨
矩形叶鼠刺	华鼠刺
矩形叶鼠刺	老茶王
矩形叶鼠刺	鸡骨柴
矩形叶鼠刺	银牙莲
矩形叶鼠刺	糯米树
矩形叶鼠刺	青皮柴
矩形叶鼠刺	女人柴
香艾	山风
香叶	香艾
香附	雀头香
香附	莎草根
香附	香附子
香附	雷公头
香附	香附米
香附	三棱草根
香附	苦羌头
香茅	茅香
香茅	香麻
香茅	大风茅
香茅	柠檬茅
香茅	茅草茶
香茅	姜巴茅
香茅	姜草
香茅	香巴茅
香茅	香茅草
香茅	风茅草
香菇	香蕈
香菇	合蕈
香菇	台蕈
香菇	台菌
香菇	雷惊蕈
香菇	石蕈
香菇	椎蕈
香菇	冬菇
香菇	菊花菇
香蒲	蒲
香蒲	睢
香蒲	睢蒲
香蒲	醮
香蒲	醮石
香蒲	甘蒲
香蒲	蒲黄草
香蒲	鬼蜡烛
香蒲	水蜡烛
香蒲	蒲草
香蒲	蒲包草
香蒲	随手香
香蒲	毛蜡烛
香蒲	芦烛
香蒲	芦油烛
香蕉	蕉子
香蕉	蕉果
香薷	香菜
香薷	香菜
香薷	香戎
香薷	石香菜
香薷	石香薷
香薷	香茸
香薷	紫花香菜
香薷	蜜蜂草
香石藤	小密细藤
香石藤	小血藤
香石藤	满山香
香石藤	黄袍
香石藤	血藤
香石藤	小密藤
香石藤	大钻地红
香叶树	冷青子
香叶树	千年树
香叶树	土冬青
香加皮	五加皮
香加皮	北五加皮
香加皮	杠柳皮
香加皮	臭五加
香加皮	山五加皮
香加皮	香五加皮
香茅花	茅香花
香茅花	茆香花
香茶菜	蛇总管
香茶菜	山薄荷
香茶菜	蛇通管
香茶菜	小叶蛇总管
香茶菜	母猪花头
香茶菜	盘龙七
香排草	排香草
香排草	香草
香排草	排草
香排草	毛柄珍珠菜
香排草	满山香
香椿子	椿树子
香椿子	香椿铃
香椿子	香铃子
香蕉根	甘蕉根
香蕉根	大蕉根
香樟根	土沉香
香樟根	山沉香
香樟根	走马胎
香木菌桂	杠谷树
香木菌桂	刺格
香木菌桂	猫儿刺
香木菌桂	粘糖
香茶菜根	盘龙七根
香唐松草	马尾黄连
香唐松草	土黄连
秋石	秋石丹
秋石	秋冰
秋石	淡秋石
秋枫木	秋风子
秋枫木	水梁木
秋枫木	三叶红
秋枫木	鸭脚板
秋枫木	丢了棒
秋枫木	大秋枫
秋枫木	重阳木
秋海棠根	一口血
秋海棠根	金线吊葫芦
秋海棠根	红白二丸
秋海棠根	岩丸子
秋葡萄茎	扁担藤
重唇鱼	似鲮鳗鱼
重唇鱼	唇
重唇鱼	真口鱼
重唇鱼	于哥
重唇鱼	土风鱼
重唇鱼	重口鱼
鬼目	来甘
鬼目	白草子
鬼目	排风子
鬼目	毛藤果
鬼笔	朝生暮落花
鬼笔	狗溺台
鬼盖	朝菌
鬼盖	地盖
鬼盖	鬼伞
鬼盖	朝生
鬼盖	鬼屋
鬼盖	鬼菌
鬼盖	朝生地盖
鬼盖	一夜茸
鬼毛针	茶褐小皮伞
鬼灯笼	白灯笼
鬼灯笼	虎灯笼
鬼灯笼	苦灯笼
鬼灯笼	红灯笼
鬼灯笼	红花路边青
鬼灯笼	夜鬼灯笼
鬼灯笼	苦丁茶
鬼羽箭	幼克草
鬼羽箭	克草
鬼羽箭	黑骨草
鬼羽箭	羽箭
鬼羽箭	羽箭草
鬼针草	鬼钗草
鬼针草	鬼黄花
鬼针草	盲肠草
鬼针草	跳虱草
鬼针草	引线包
鬼针草	针包草
鬼针草	一把针
鬼针草	粘花衣
鬼针草	鬼菊
鬼针草	粘身草
鬼针草	小鬼针
鬼针草	刺针草
鬼箭羽	鬼箭
鬼箭羽	六月凌
鬼箭羽	四面锋
鬼箭羽	篦箕柴
鬼箭羽	四棱树
鬼箭羽	山鸡条子
鬼箭羽	四面戟
鬼灯笼根	土骨皮
鬼箭锦鸡儿	鬼见愁
禹余粮	太一余粮
禹余粮	石脑
禹余粮	太一禹余粮
禹余粮	禹哀
禹余粮	白余粮
禹余粮	石中黄子
禹余粮	天师食
禹余粮	山中盈脂
禹余粮	石饴饼
禹余粮	石中黄
禹余粮	白禹粮
禹余粮	禹粮石
禹余粮	余粮石
禹余粮	禹粮土
追风伞	惊风伞
追风伞	一把伞
追风伞	公接骨丹
追骨风	八里花
追骨风	八里麻
追骨风	蓝刺头
盾果草	盾形草
盾果草	野生地
盾果草	猫条干
盾果草	黑骨风
盾果草	铺墙草
剑麻	菠萝麻
剑叶玉簪	玉簪花
剑叶耳草	千年茶
剑叶耳草	铁扫把
剑叶耳草	长尾耳草
剑叶耳草	咳嗽痨
剑叶耳草	小柴胡
剑叶耳草	山甘草
剑叶耳草	柳枝红
剑叶耳草	甜茶
剑叶耳草	山溪黄草
剑叶耳草	少年劳
剑叶耳草	硬杆野甘草
食盐	盐
食盐	咸槎
食盐	峭
食盐	麟
食盐	最
食盐	扁
胆木	山熊胆
胆木	熊胆树
胆木	药乌檀
胆木	黄胆木
胆木	黄心木
胆木	树黄柏
胆矾	石胆
胆矾	毕石
胆矾	君石
胆矾	黑石
胆矾	铜勒
胆矾	碁石
胆矾	石液
胆矾	制石液
胆矾	胆子矾
胆矾	鸭嘴胆矾
胆矾	翠胆矾
胆矾	蓝矾
胆星	胆南星
胜红蓟	白花草
胜红蓟	脓泡草
胜红蓟	绿升麻
胜红蓟	白毛苦
胜红蓟	毛射香
胜红蓟	白花臭草
胜红蓟	消炎草
胜红蓟	胜红药
胜红蓟	水丁药
胜红蓟	紫红毛草
胜红蓟	广马草
胖大海	安南子
胖大海	大洞果
胖大海	胡大海
胖大海	大发
胖大海	大海子
胖大海	通大海
胖大海	大海
胖大海	大海榄
胖血藤	荞麦蔓
胖血藤	毛血藤
胖血藤	荞叶细辛
胖血藤	白前蓼
胖血藤	百解药
狭头橐吾	山紫菀
狭叶竹节参	竹根七
狭叶竹节参	野三七
狭叶竹节参	鸡头七
狭叶竹节参	土三七
狭叶竹节参	藏三七
狭叶竹节参	扣子七
狭叶竹节参	竹节三七
狭萼半边莲	大种半边莲
狭萼半边莲	野烟叶
狭萼半边莲	大号半边莲
狭萼半边莲	山梗菜
狮子七	红景天
狮子七	土三七
狮子草	九头狮子草
狮子草	滇香茶菜
狮子草	四棱草
狮子草	血剑草
狮子草	小铁牛
狮子草	疙瘩草
